time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-10T04:14:46.120Z,38.8371667,-122.7993333,2.48,0.99,md,13,68,0.007129,0.01,nc,nc73703631,2022-03-10T19:13:12.567Z,"7km WNW of Cobb, CA",earthquake,0.31,0.72,,1,reviewed,nc,nc
2022-03-10T04:00:36.590Z,38.7921677,-122.7606659,2.18,0.85,md,9,110,0.008478,0.01,nc,nc73703616,2022-03-10T04:17:17.338Z,"2km NNW of The Geysers, CA",earthquake,0.47,0.94,,1,automatic,nc,nc
2022-03-10T03:58:42.698Z,41.5044,-118.8022,7.5,2.8,ml,7,98.49,1.189,0.1302,nn,nn00835154,2022-03-11T02:08:22.040Z,"55 km SSW of Denio, Nevada",earthquake,,9.3,0.66,5,reviewed,nn,nn
2022-03-10T03:58:10.540Z,19.1961669921875,-155.408340454102,31.4500007629395,1.82000005,md,33,165,,0.129999995,hv,hv72945457,2022-03-10T04:01:13.240Z,"7 km E of Pāhala, Hawaii",earthquake,0.52,0.790000021,0.170000002,5,automatic,hv,hv
2022-03-10T03:56:59.123Z,63.2404,-150.3938,114,1.7,ml,,,,0.59,ak,ak0223667djy,2022-03-10T04:08:55.743Z,"74 km WSW of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-03-10T03:56:18.452Z,38.1556,-117.8688,10.3,1.1,ml,16,110.23,0.073,0.14,nn,nn00835143,2022-03-10T17:56:21.506Z,"33 km SE of Mina, Nevada",earthquake,,1.3,0.11,7,reviewed,nn,nn
2022-03-10T03:48:25.333Z,59.6493,-152.202,70.1,1.4,ml,,,,0.39,ak,ak0223665la2,2022-03-10T03:51:07.037Z,"25 km SW of Anchor Point, Alaska",earthquake,,1.3,,,automatic,ak,ak
2022-03-10T03:47:43.460Z,34.0275,-117.1553333,10.15,1.78,ml,88,37,0.03652,0.16,ci,ci40204008,2022-03-10T18:13:24.550Z,"4km SE of Redlands, CA",earthquake,0.11,0.25,0.137,76,reviewed,ci,ci
2022-03-10T03:45:37.310Z,35.9475,-117.6798333,4.62,-0.25,ml,5,168,0.0239,0.02,ci,ci40204016,2022-03-10T15:54:35.245Z,"20km E of Little Lake, CA",earthquake,0.3,0.19,0.061,2,reviewed,ci,ci
2022-03-10T03:43:54.210Z,39.4186667,-110.2986667,-3.4,1.91,md,8,185,0.02118,0.12,uu,uu60485062,2022-03-10T16:09:29.610Z,"16 km SSE of Sunnyside, Utah",earthquake,0.84,3,0.065,6,reviewed,uu,uu
2022-03-10T03:40:15.120Z,38.8289986,-122.8141632,2.04,0.38,md,14,63,0.01733,0.02,nc,nc73703606,2022-03-10T05:43:12.883Z,"8km NW of The Geysers, CA",earthquake,0.26,0.74,0.31,2,automatic,nc,nc
2022-03-10T03:19:14.850Z,34.0293333,-117.1503333,9.93,0.69,ml,23,115,0.03208,0.17,ci,ci37490221,2022-03-10T17:54:40.321Z,"4km SE of Redlands, CA",earthquake,0.27,0.55,0.136,2,reviewed,ci,ci
2022-03-10T03:18:53.620Z,34.0236667,-117.1586667,9.18,0.99,ml,45,72,0.04018,0.18,ci,ci40203976,2022-03-10T17:39:04.545Z,"4km SSE of Redlands, CA",earthquake,0.2,0.55,0.121,22,reviewed,ci,ci
2022-03-10T03:13:11.930Z,38.8091667,-122.8291667,2.45,0.14,md,15,61,0.0002984,0.03,nc,nc73703601,2022-03-10T20:31:15.991Z,"7km WNW of The Geysers, CA",earthquake,0.26,0.29,0.418,2,reviewed,nc,nc
2022-03-10T03:05:43.630Z,35.6671667,-117.507,8.05,-0.05,ml,6,158,0.08838,0.1,ci,ci40203960,2022-03-10T15:51:48.927Z,"14km SW of Searles Valley, CA",earthquake,0.74,0.63,0.101,2,reviewed,ci,ci
2022-03-10T03:00:57.732Z,51.6761,-178.4957,20,2.8,ml,,155,0.189,0.53,us,us6000h3mh,2022-03-11T01:58:54.040Z,"130 km W of Adak, Alaska",earthquake,4.1,7.2,0.105,12,reviewed,us,us
2022-03-10T03:00:25.370Z,38.835,-122.821,2.14,-0.14,md,10,67,0.01187,0.02,nc,nc73703596,2022-03-11T02:04:22.030Z,"8km NW of The Geysers, CA",earthquake,0.34,0.67,,1,reviewed,nc,nc
2022-03-10T02:58:29.006Z,35.9197,53.4738,10,4.1,mb,,155,6.373,0.55,us,us6000h3gm,2022-03-11T01:52:34.040Z,"25 km NNE of Mahdishahr, Iran",earthquake,12.9,2,0.234,5,reviewed,us,us
2022-03-10T02:57:52.480Z,39.4233333,-110.3071667,-2.07,1.74,md,7,196,0.01391,0.08,uu,uu60485057,2022-03-10T16:07:54.750Z,"15 km SSE of Sunnyside, Utah",earthquake,1.16,1.18,0.035,6,reviewed,uu,uu
2022-03-10T02:52:52.830Z,19.1375007629395,-155.367492675781,31.0400009155273,1.78999996,md,40,198,,0.100000001,hv,hv72945412,2022-03-10T02:56:09.370Z,"13 km ESE of Pāhala, Hawaii",earthquake,0.71,0.970000029,1.16999996,9,automatic,hv,hv
2022-03-10T02:47:05.650Z,34.0265,-117.1575,9.7,1.2,ml,59,72,0.0385,0.16,ci,ci40203952,2022-03-10T17:16:59.606Z,"4km SE of Redlands, CA",earthquake,0.15,0.35,0.141,34,reviewed,ci,ci
2022-03-10T02:38:01.140Z,41.92366666666667,-122.2975,13.53,1.2,ml,5,113,0.1306,0.14,uw,uw61821381,2022-03-10T06:30:35.690Z,"21 km E of Hornbrook, California",earthquake,0.77,1.89,0.1181704216963142,2,reviewed,uw,uw
2022-03-10T02:33:43.765Z,36.7354,-116.2941,8.7,-0.1,ml,8,111.67,0.054,0.0568,nn,nn00835158,2022-03-10T20:40:16.626Z,"45 km ESE of Beatty, Nevada",earthquake,,2.2,0.01,2,reviewed,nn,nn
2022-03-10T02:33:40.371Z,60.7267,-147.5602,25.4,2,ml,,,,0.64,ak,ak022365gz12,2022-03-10T02:36:43.521Z,"50 km WSW of Tatitlek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-10T02:31:36.267Z,64.1775,-148.0954,0,1.4,ml,,,,0.88,ak,ak022365gj9s,2022-03-10T02:36:33.392Z,"52 km ENE of Ferry, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-10T02:23:16.340Z,35.6366667,-117.5578333,8.21,0.29,ml,11,128,0.09262,0.1,ci,ci40203944,2022-03-10T16:58:48.307Z,"11km E of Ridgecrest, CA",earthquake,0.3,0.72,0.076,5,reviewed,ci,ci
2022-03-10T02:21:45.569Z,38.2593,-118.3496,8.9,0,ml,6,250.51,0.122,0.0114,nn,nn00835166,2022-03-11T02:37:06.417Z,"25 km SW of Mina, Nevada",earthquake,,24,0,1,reviewed,nn,nn
2022-03-10T02:19:40.950Z,39.422,-110.3098333,-1.59,1.73,md,5,196,0.01201,0.05,uu,uu60485052,2022-03-10T16:06:19.800Z,"15 km SSE of Sunnyside, Utah",earthquake,0.96,0.61,0.183,5,reviewed,uu,uu
2022-03-10T02:19:08.450Z,38.8216667,-122.7633362,2.03,0.59,md,11,121,0.01018,0.02,nc,nc73703591,2022-03-10T02:53:16.849Z,"4km W of Cobb, CA",earthquake,0.37,0.65,0.26,2,automatic,nc,nc
2022-03-10T02:02:25.530Z,36.5476667,-121.1396667,6.39,1.98,md,33,105,0.0168,0.06,nc,nc73703581,2022-03-11T06:02:19.442Z,"2km N of Pinnacles, CA",earthquake,0.18,0.31,0.268,34,reviewed,nc,nc
2022-03-10T02:00:53.540Z,38.8206667,-122.7631667,1.97,1.5,md,45,45,0.01112,0.05,nc,nc73703576,2022-03-11T05:37:16.295Z,"4km W of Cobb, CA",earthquake,0.14,0.23,0.123,10,reviewed,nc,nc
2022-03-10T01:57:15.960Z,34.2258333,-117.474,6.49,1.29,ml,46,53,0.01071,0.17,ci,ci40203928,2022-03-10T16:19:47.088Z,"4km SSE of Lytle Creek, CA",earthquake,0.18,0.44,0.107,30,reviewed,ci,ci
2022-03-10T01:55:56.910Z,34.0256667,-117.1553333,9.32,1.28,ml,58,59,0.03696,0.15,ci,ci40203920,2022-03-10T16:09:33.267Z,"4km SE of Redlands, CA",earthquake,0.13,0.34,0.14,40,reviewed,ci,ci
2022-03-10T01:41:31.548Z,31.58824451,-104.5732297,8.111083984,2.8,ml,9,98,0.1014829038,0.2,tx,tx2022eujo,2022-03-11T01:46:03.040Z,"65 km NNE of Van Horn, Texas",earthquake,2.040824086,2.386379274,0.1,7,reviewed,tx,tx
2022-03-10T01:41:23.380Z,19.1679992675781,-155.473159790039,32.0499992370605,2.21,ml,47,82,,0.109999999,hv,hv72945327,2022-03-11T01:41:14.040Z,"3 km S of Pāhala, Hawaii",earthquake,0.43,0.699999988,4.13,8,automatic,hv,hv
2022-03-10T01:35:49.670Z,39.4561667,-123.3083333,6.29,1.74,md,16,75,0.02595,0.07,nc,nc73703561,2022-03-11T03:56:15.657Z,"7km NE of Willits, CA",earthquake,0.22,0.4,0.14,14,reviewed,nc,nc
2022-03-10T01:34:46.850Z,19.2431659698486,-155.426330566406,33.1500015258789,1.73,ml,41,121,,0.109999999,hv,hv72945317,2022-03-10T01:40:15.150Z,"7 km NE of Pāhala, Hawaii",earthquake,0.55,0.949999988,0.63,3,automatic,hv,hv
2022-03-10T01:28:46.980Z,18.8643333333333,-155.219,8.41,1.86,md,18,267,,0.11,hv,hv72945312,2022-03-10T19:08:34.850Z,"44 km ESE of Naalehu, Hawaii",earthquake,0.96,0.77,0.169110828512951,9,reviewed,hv,hv
2022-03-10T00:53:14.500Z,46.2765,-119.49866666666667,9.28,0.03,ml,5,284,0.04302,0.02,uw,uw61821361,2022-03-10T06:35:26.930Z,"1 km NNW of Benton City, Washington",earthquake,2.89,1.98,0.07649122700488942,3,reviewed,uw,uw
2022-03-10T00:52:46.560Z,19.246000289917,-155.383666992188,31.9699993133545,2.0999999,md,44,140,,0.119999997,hv,hv72945257,2022-03-10T00:56:07.600Z,"11 km ENE of Pāhala, Hawaii",earthquake,0.5,0.959999979,0.959999979,19,automatic,hv,hv
2022-03-10T00:49:09.650Z,46.26433333333333,-119.53966666666666,5.93,0.77,ml,8,189,0.07297,0.07,uw,uw61821356,2022-03-10T06:43:33.920Z,"4 km W of Benton City, Washington",earthquake,0.36,0.32,0.08470723266922342,6,reviewed,uw,uw
2022-03-10T00:44:04.180Z,36.0805,-117.8871667,4.15,0.85,ml,13,115,0.04532,0.05,ci,ci40203888,2022-03-10T01:23:47.382Z,"7km NE of Coso Junction, CA",earthquake,0.17,0.22,0.155,6,reviewed,ci,ci
2022-03-10T00:43:22.780Z,51.8643333333333,-177.854833333333,3.62,-0.02,ml,4,219,,0.26,av,av91051438,2022-03-10T23:48:12.510Z,"84 km W of Adak, Alaska",earthquake,1.1,2.4,0.22979597205632,4,reviewed,av,av
2022-03-10T00:35:37.010Z,39.4233333,-110.3031667,-2.33,1.55,ml,9,197,0.01701,0.11,uu,uu60485037,2022-03-10T16:00:38.680Z,"15 km SSE of Sunnyside, Utah",earthquake,0.77,1.91,0.077,3,reviewed,uu,uu
2022-03-10T00:33:29.810Z,49.000166666666665,-122.0695,-0.69,2.1,ml,10,229,0.09644,0.49,uw,uw61821351,2022-03-11T09:49:36.358Z,"8 km N of Maple Falls, Washington",explosion,2.76,31.61,0.43305398133953643,5,reviewed,uw,uw
2022-03-10T00:31:57.500Z,33.2953333,-116.755,17.64,0.76,ml,18,73,0.05928,0.19,ci,ci40203880,2022-03-10T01:21:27.549Z,"6km N of Lake Henshaw, CA",earthquake,0.4,0.79,0.141,11,reviewed,ci,ci
2022-03-10T00:29:50.022Z,62.9029,-150.8076,96.6,1,ml,,,,0.13,ak,ak02236498du,2022-03-10T18:08:19.892Z,"45 km N of Petersville, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2022-03-10T00:27:48.540Z,36.7835,-121.3438333,8.89,1.23,md,15,186,0.07592,0.1,nc,nc73703551,2022-03-11T09:08:14.635Z,"2km WSW of Tres Pinos, CA",earthquake,0.53,0.61,0.251,16,reviewed,nc,nc
2022-03-10T00:24:38.810Z,19.1561660766602,-155.479827880859,30.0100002288818,2.32,ml,42,166,,0.170000002,hv,hv72945222,2022-03-10T01:17:24.040Z,"5 km S of Pāhala, Hawaii",earthquake,0.61,0.850000024,3.22,8,automatic,hv,hv
2022-03-10T00:14:03.410Z,17.973,-66.8608333333333,9.53,1.91,md,6,200,,0.08,pr,pr71339698,2022-03-10T00:39:36.940Z,"3 km E of Maria Antonia, Puerto Rico",earthquake,0.57,3.47,0.0889282847563816,4,reviewed,pr,pr
2022-03-10T00:08:01.600Z,19.2199993133545,-155.378005981445,30.7900009155273,2.05999994,md,41,157,,0.129999995,hv,hv72945212,2022-03-10T00:11:08.050Z,"10 km E of Pāhala, Hawaii",earthquake,0.5,0.910000026,0.479999989,15,automatic,hv,hv
2022-03-10T00:07:35.790Z,48.0595,-123.51833333333333,-0.6,1.1,md,8,104,0.009823,0.34,uw,uw61821341,2022-03-10T19:44:17.770Z,"9 km SW of Port Angeles, Washington",explosion,0.8,31.61,0.4318250027911015,5,reviewed,uw,uw
2022-03-10T00:05:19.019Z,64.9903,-147.4774,1.2,1.1,ml,,,,0.66,ak,ak0223644247,2022-03-10T00:13:19.322Z,"7 km ENE of Fox, Alaska",earthquake,,4,,,automatic,ak,ak
2022-03-10T00:00:05.230Z,48.730333333333334,-123.64033333333333,-0.31,1.02,ml,2,270,0.1485,0.01,uw,uw61821336,2022-03-10T19:39:46.590Z,"1 km WSW of Cowichan Bay, Canada",explosion,1.2,31.61,0.1577008243540734,2,reviewed,uw,uw
2022-03-10T00:00:04.440Z,38.829,-122.8155,2.06,0.23,md,19,56,0.007021,0.02,nc,nc73703531,2022-03-10T19:13:12.694Z,"8km NW of The Geysers, CA",earthquake,0.22,0.38,0.316,2,reviewed,nc,nc
2022-03-09T23:59:07.730Z,34.0148333,-117.1455,4.11,0.49,ml,15,141,0.1566,0.12,ci,ci40203864,2022-03-10T01:18:09.508Z,"6km SE of Redlands, CA",earthquake,0.3,0.93,0.128,4,reviewed,ci,ci
2022-03-09T23:58:33.160Z,37.5265,-117.1221,0,1.3,ml,16,119.99,0.252,0.1595,nn,nn00835136,2022-03-10T02:37:36.180Z,"22 km SSE of Goldfield, Nevada",earthquake,,0,1.01,5,reviewed,nn,nn
2022-03-09T23:55:39.470Z,34.0286667,-117.1563333,9.78,1.7,ml,26,56,0.0371,0.12,ci,ci40203856,2022-03-10T00:38:35.385Z,"4km SE of Redlands, CA",earthquake,0.21,0.53,0.154,68,reviewed,ci,ci
2022-03-09T23:55:25.670Z,34.0238333,-117.1548333,10.18,1.8,ml,53,66,0.03709,0.12,ci,ci40203848,2022-03-10T00:34:06.630Z,"4km SE of Redlands, CA",earthquake,0.14,0.29,0.151,26,reviewed,ci,ci
2022-03-09T23:46:12.775Z,60.226,-150.6328,43.6,1.7,ml,,,,0.37,ak,ak02234uigf1,2022-03-09T23:48:19.285Z,"31 km SSE of Funny River, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-03-09T23:44:30.860Z,33.6558333,-116.7055,16.78,1.11,ml,34,54,0.02948,0.11,ci,ci40203832,2022-03-10T00:24:38.295Z,"9km S of Idyllwild, CA",earthquake,0.16,0.26,0.233,25,reviewed,ci,ci
2022-03-09T23:42:16.091Z,-7.4988,127.8727,159.02,4.4,mb,,115,3.429,0.57,us,us6000h3fr,2022-03-10T00:02:31.040Z,"148 km NE of Lospalos, Timor Leste",earthquake,6.6,10.3,0.162,11,reviewed,us,us
2022-03-09T23:27:17.180Z,19.1966667175293,-155.435333251953,31.5400009155273,2.07999992,md,36,145,,0.100000001,hv,hv72945157,2022-03-09T23:30:36.250Z,"4 km E of Pāhala, Hawaii",earthquake,0.61,0.709999979,1.71000004,10,automatic,hv,hv
2022-03-09T23:24:05.760Z,19.201000213623,-155.448501586914,35.8199996948242,1.82000005,md,37,122,,0.109999999,hv,hv72945147,2022-03-09T23:27:17.250Z,"3 km E of Pāhala, Hawaii",earthquake,0.65,0.829999983,0.99000001,11,automatic,hv,hv
2022-03-09T23:01:22.720Z,34.4251667,-119.1313333,14.44,1.82,ml,29,57,0.01278,0.23,ci,ci40203776,2022-03-10T00:11:56.050Z,"10km NW of Santa Paula, CA",earthquake,0.29,0.58,0.161,19,reviewed,ci,ci
2022-03-09T22:56:45.174Z,63.2913,-151.8218,4.9,2.1,ml,,,,0.72,ak,ak02234tz8gh,2022-03-09T23:10:03.853Z,"28 km S of Denali National Park, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-09T22:42:23.850Z,33.8525,-117.5138333,-0.51,1.04,ml,25,60,0.06712,0.25,ci,ci40203760,2022-03-10T00:01:15.139Z,"3km SSE of Home Gardens, CA",quarry blast,0.65,31.61,0.147,10,reviewed,ci,ci
2022-03-09T22:34:09.000Z,39.4201667,-110.3053333,-2.21,2.08,md,5,197,0.01581,0.04,uu,uu60485032,2022-03-10T15:57:31.520Z,"16 km SSE of Sunnyside, Utah",earthquake,1.24,1.56,0.373,5,reviewed,uu,uu
2022-03-09T22:31:46.960Z,19.4613,-68.0975,26,3.62,md,14,217,0.989,0.39,pr,pr2022068000,2022-03-10T00:19:51.388Z,"102 km NNE of Punta Cana, Dominican Republic",earthquake,1.85,27.27,0.12,14,reviewed,pr,pr
2022-03-09T22:23:49.766Z,65.564,-151.6447,15.7,1.7,ml,,,,0.38,ak,ak02234ts65v,2022-03-09T22:34:59.693Z,"48 km NNE of Tanana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-09T22:18:07.480Z,49.277833333333334,-120.39783333333334,-0.62,1.73,ml,7,200,0.5076,0.34,uw,uw61821316,2022-03-10T19:35:00.400Z,"21 km SSE of Princeton, Canada",explosion,1.45,31.61,0.24156421535278705,5,reviewed,uw,uw
2022-03-09T22:11:43.880Z,19.1863327026367,-155.463333129883,30.2000007629395,2.07999992,md,35,110,,0.150000006,hv,hv72945067,2022-03-09T22:15:02.370Z,"2 km SE of Pāhala, Hawaii",earthquake,0.58,0.930000007,1.19000006,12,automatic,hv,hv
2022-03-09T22:09:46.271Z,64.091,-145.6117,12.1,1.4,ml,,,,0.64,ak,ak02234tp5vz,2022-03-09T22:13:14.738Z,"8 km NE of Delta Junction, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-09T22:09:31.927Z,-2.3241,100.8482,65.31,4.3,mb,,86,2.639,0.74,us,us6000h3f9,2022-03-09T23:39:07.040Z,"67 km WSW of Sungai Penuh, Indonesia",earthquake,8.6,7.8,0.107,25,reviewed,us,us
2022-03-09T22:00:16.240Z,35.8633333,-117.6866667,7.75,0.54,ml,12,84,0.08382,0.09,ci,ci40203720,2022-03-10T15:37:11.837Z,"21km ESE of Little Lake, CA",earthquake,0.17,0.52,0.091,4,reviewed,ci,ci
2022-03-09T21:58:31.710Z,35.52,-117.4518333,4.49,0.16,ml,7,133,0.06689,0.19,ci,ci37490189,2022-03-10T00:00:38.134Z,"23km ESE of Ridgecrest, CA",earthquake,0.74,0.83,0.14,2,reviewed,ci,ci
2022-03-09T21:58:25.910Z,35.5233333,-117.4386667,6.76,0.28,ml,8,105,0.0605,0.13,ci,ci40203712,2022-03-09T23:57:08.290Z,"24km ESE of Ridgecrest, CA",earthquake,0.33,0.57,0.04,2,reviewed,ci,ci
2022-03-09T21:55:48.099Z,-24.7135,70.0787,10,4.8,mb,,188,39.448,0.67,us,us6000h3f5,2022-03-09T22:24:08.040Z,"Mid-Indian Ridge",earthquake,15.4,1.8,0.094,35,reviewed,us,us
2022-03-09T21:47:05.820Z,33.2055,-115.6148333,3.9,0.65,ml,8,134,0.02323,0.17,ci,ci40203680,2022-03-09T23:53:49.308Z,"10km WSW of Niland, CA",earthquake,0.77,0.31,0.004,1,reviewed,ci,ci
2022-03-09T21:44:57.620Z,33.1815,-115.605,3.71,1.56,ml,12,106,0.009786,0.22,ci,ci40203688,2022-03-09T23:53:28.769Z,"10km SW of Niland, CA",earthquake,0.42,0.25,0.278,3,reviewed,ci,ci
2022-03-09T21:43:59.710Z,19.2218341827393,-155.403167724609,31.6000003814697,2.22000003,md,45,145,,0.129999995,hv,hv72945037,2022-03-09T21:47:22.330Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.5,0.779999971,0.289999992,25,automatic,hv,hv
2022-03-09T21:38:14.560Z,46.3415,-111.6273333,-2,1.03,ml,7,251,0.348,0.11,mb,mb80540109,2022-03-10T18:20:13.990Z,"6 km SSW of The Silos, Montana",quarry blast,1.66,31.61,0.277,5,reviewed,mb,mb
2022-03-09T21:37:11.689Z,-10.3742,161.217,39.57,4.5,mb,,67,1.558,0.55,us,us6000h3ey,2022-03-09T23:35:08.040Z,"77 km W of Kirakira, Solomon Islands",earthquake,9.8,7.8,0.093,34,reviewed,us,us
2022-03-09T21:36:00.730Z,33.1828333,-115.605,2.81,1.48,ml,17,89,0.0104,0.16,ci,ci40203664,2022-03-09T23:48:52.285Z,"10km SW of Niland, CA",earthquake,0.32,0.21,0.14,20,reviewed,ci,ci
2022-03-09T21:33:50.460Z,33.1875,-115.6046667,2.44,1.82,ml,15,108,0.01359,0.19,ci,ci37401564,2022-03-09T23:44:41.265Z,"10km SW of Niland, CA",earthquake,0.38,0.19,0.109,7,reviewed,ci,ci
2022-03-09T21:33:39.940Z,33.1853333,-115.6018333,3.17,1.96,ml,30,109,0.01398,0.19,ci,ci40203656,2022-03-09T23:39:06.232Z,"10km SW of Niland, CA",earthquake,0.26,0.21,0.217,25,reviewed,ci,ci
2022-03-09T21:31:06.690Z,39.4191667,-110.3086667,-1.91,1.54,md,7,196,0.01365,0.08,uu,uu60485007,2022-03-10T15:42:34.000Z,"16 km SSE of Sunnyside, Utah",earthquake,0.87,0.83,0.208,7,reviewed,uu,uu
2022-03-09T21:30:01.263Z,64.4265,-149.6212,13.3,1.4,ml,,,,0.69,ak,ak02234t84v1,2022-03-09T21:34:51.604Z,"22 km WNW of Anderson, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-09T21:28:03.173Z,64.4067,-149.494,17.2,1.4,ml,,,,1.06,ak,ak02234t7pjx,2022-03-09T21:35:01.688Z,"16 km WNW of Anderson, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-09T21:18:50.470Z,37.5173333,-118.8673333,10.38,0.93,md,11,117,0.07867,0.14,nc,nc73703486,2022-03-10T00:30:12.918Z,"16km SE of Mammoth Lakes, CA",earthquake,0.59,31.61,0.175,10,reviewed,nc,nc
2022-03-09T21:17:58.880Z,34.0133333,-116.3271667,9.83,1.12,ml,15,57,0.07638,0.13,ci,ci40203640,2022-03-09T23:31:11.194Z,"14km S of Joshua Tree, CA",earthquake,0.25,0.49,0.09,12,reviewed,ci,ci
2022-03-09T21:17:36.560Z,36.6018333,-121.1233333,12.35,0.9,md,12,161,0.05831,0.08,nc,nc73703481,2022-03-11T06:43:15.684Z,"8km NNE of Pinnacles, CA",earthquake,0.7,1.18,0.114,8,reviewed,nc,nc
2022-03-09T21:17:05.320Z,38.8224983,-122.7623367,2.4,0.85,md,10,202,0.00992,0.01,nc,nc73703476,2022-03-09T23:39:13.628Z,"3km W of Cobb, CA",earthquake,0.75,0.76,,1,automatic,nc,nc
2022-03-09T21:14:00.510Z,36.8948333,-121.618,-0.12,1.42,md,23,77,0.0233,0.11,nc,nc73703471,2022-03-10T01:18:12.358Z,"2km ENE of Aromas, CA",quarry blast,0.2,31.61,0.257,19,reviewed,nc,nc
2022-03-09T21:09:23.880Z,35.7733333,-117.5808333,6.97,0.86,ml,14,84,0.04443,0.09,ci,ci40203632,2022-03-09T23:28:05.179Z,"16km W of Searles Valley, CA",earthquake,0.24,0.34,0.143,7,reviewed,ci,ci
2022-03-09T21:06:34.930Z,42.19416666666667,-121.31616666666666,-1.67,2.39,ml,15,158,0.226,0.31,uw,uw61821291,2022-03-10T05:44:45.840Z,"7 km E of Bonanza, Oregon",explosion,1.16,31.61,0.06334317122300925,6,reviewed,uw,uw
2022-03-09T21:05:30.503Z,37.2494,-117.6095,9.3,1.1,ml,3,199.19,0.034,0.0473,nn,nn00835123,2022-03-10T02:37:24.822Z,"56 km S of Silver Peak, Nevada",earthquake,,3.9,0.14,2,reviewed,nn,nn
2022-03-09T20:55:23.130Z,60.0143333333333,-153.073166666667,0.57,-0.44,ml,4,137,,0.06,av,av91508321,2022-03-09T21:12:38.290Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.28,1.18,0.116492783579928,4,reviewed,av,av
2022-03-09T20:49:36.020Z,36.6128333,-89.5726667,11.4,1.77,md,17,46,0.02985,0.04,nm,nm60376022,2022-03-14T18:04:28.500Z,"4 km ENE of North Lilbourn, Missouri",earthquake,0.2,0.43,0.101,13,reviewed,nm,nm
2022-03-09T20:48:12.910Z,35.0598333,-118.3396667,-0.8,1.08,ml,12,72,0.06909,0.13,ci,ci40203616,2022-03-10T18:58:52.768Z,"13km SE of Tehachapi, CA",quarry blast,0.37,31.61,0.06,7,reviewed,ci,ci
2022-03-09T20:45:28.025Z,-20.4382,-113.441,10,4.7,mb,,75,43.102,1.1,us,us6000h4hw,2022-03-15T16:05:14.040Z,"southern East Pacific Rise",earthquake,15.7,1.8,0.117,22,reviewed,us,us
2022-03-09T20:44:27.842Z,61.5741,-149.7551,32.9,1.3,ml,,,,0.36,ak,ak02234sprc0,2022-03-09T20:47:34.656Z,"7 km SSE of Houston, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-09T20:42:27.583Z,38.1252,-118.1139,9.9,0.8,ml,9,170.02,0.122,0.1125,nn,nn00835139,2022-03-10T02:37:37.887Z,"29 km S of Mina, Nevada",earthquake,,4.1,0.47,4,reviewed,nn,nn
2022-03-09T20:41:16.728Z,63.3042,-151.0966,0,1.2,ml,,,,0.56,ak,ak02234sp3bf,2022-03-09T20:51:27.510Z,"40 km SE of Denali National Park, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-09T20:38:28.638Z,38.1199,-118.113,11.1,2.5,ml,21,51.25,0.122,0.1393,nn,nn00835115,2022-03-15T15:51:50.040Z,"30 km S of Mina, Nevada",earthquake,,1.4,0.23,11,reviewed,nn,nn
2022-03-09T20:32:52.970Z,38.8353348,-122.8071671,1.66,0.85,md,11,85,0.01214,0.03,nc,nc73703441,2022-03-09T21:28:12.829Z,"7km WNW of Cobb, CA",earthquake,0.35,0.68,,1,automatic,nc,nc
2022-03-09T20:29:50.800Z,38.8148333,-122.7958333,2.53,0.35,md,22,45,0.006868,0.02,nc,nc73703436,2022-03-11T06:13:15.508Z,"5km NW of The Geysers, CA",earthquake,0.22,0.54,0.172,3,reviewed,nc,nc
2022-03-09T20:17:21.980Z,38.8078346,-122.8251648,2.12,0.85,md,10,67,0.003301,0.02,nc,nc73703431,2022-03-09T21:06:12.715Z,"7km WNW of The Geysers, CA",earthquake,0.36,0.8,,1,automatic,nc,nc
2022-03-09T20:12:27.640Z,37.811,-121.8526667,15.42,1.83,md,51,110,0.03956,0.12,nc,nc73703426,2022-03-11T04:21:16.818Z,"5km ESE of Blackhawk, CA",earthquake,0.24,0.42,0.154,45,reviewed,nc,nc
2022-03-09T20:10:22.870Z,41.5063333,-112.1711667,3.99,0.66,md,14,64,0.1027,0.1,uu,uu60484992,2022-03-09T20:19:47.720Z,"7 km SW of Corinne, Utah",earthquake,0.26,1.97,0.196,9,reviewed,uu,uu
2022-03-09T20:02:56.050Z,46.0168333,-112.472,-2,1.89,ml,19,113,0.057,0.17,mb,mb80540029,2022-03-09T20:48:11.430Z,"5 km ENE of Butte, Montana",quarry blast,0.52,31.61,0.238,11,reviewed,mb,mb
